Tr_Name,Park,Park_Tourism_Region,Last_Yr,This_Yr,Percent_Change
Australia's Coral Coast,Girringun National Park,Tropical North Queensland,12,12,0
Australia's Coral Coast,Heathlands Resources Reserve,All,0,2,100
Australia's Coral Coast,Heathlands Resources Reserve,Tropical North Queensland,0,2,100
Australia's Coral Coast,Homevale National Park,All,6,0,-100
Australia's Coral Coast,Homevale National Park,Mackay,6,0,-100
Australia's Coral Coast,Imbil State Forest,All,0,17,100
Australia's Coral Coast,Imbil State Forest,"Launceston, Tamar and the North",0,17,100
Australia's Coral Coast,Inskip Peninsula Recreation Area,All,63,137,117.4603175
Australia's Coral Coast,Inskip Peninsula Recreation Area,Sunshine Coast,63,137,117.4603175
Australia's Coral Coast,Jardine River National Park,All,42,17,-59.52380952
Australia's Coral Coast,Jardine River National Park,Tropical North Queensland,42,17,-59.52380952
Australia's Coral Coast,K'gari (Fraser Island) Recreation Area,All,180,256,42.22222222
Australia's Coral Coast,K'gari (Fraser Island) Recreation Area,Fraser Coast,180,256,42.22222222
Australia's Coral Coast,Keppel Bay Islands National Park,All,0,6,100
Australia's Coral Coast,Keppel Bay Islands National Park,Central Queensland,0,6,100
Australia's Coral Coast,Kroombit Tops National Park,All,0,2,100
Australia's Coral Coast,Kroombit Tops National Park,Central Queensland,0,2,100
Australia's Coral Coast,Kutini-Payamu (Iron Range) National Park (CYPAL),All,37,8,-78.37837838
Australia's Coral Coast,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,37,8,-78.37837838
Australia's Coral Coast,Paluma Range National Park,All,33,51,54.54545455
Australia's Coral Coast,Paluma Range National Park,Townsville,33,51,54.54545455
Australia's Coral Coast,Porcupine Gorge National Park,All,0,8,100
Australia's Coral Coast,Porcupine Gorge National Park,Outback,0,8,100
Australia's Coral Coast,Rinyirru (Lakefield) National Park (CYPAL),All,6,16,166.6666667
Australia's Coral Coast,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,6,16,166.6666667
Australia's Coral Coast,Speewah Conservation Park,All,0,11,100
Australia's Coral Coast,Speewah Conservation Park,Tropical North Queensland,0,11,100
Australia's Coral Coast,Springbrook National Park,All,10,20,100
Australia's Coral Coast,Springbrook National Park,Gold Coast,10,20,100
Australia's Coral Coast,Total,All,559,929,66.18962433
Australia's Coral Coast,Total,Brisbane,0,10,100
Australia's Coral Coast,Total,Bundaberg,8,0,-100
Australia's Coral Coast,Total,Central Queensland,29,72,148.2758621
Australia's Coral Coast,Total,Darling Downs,0,18,100
Australia's Coral Coast,Total,Fraser Coast,186,264,41.93548387
Australia's Coral Coast,Total,Gold Coast,10,20,100
Australia's Coral Coast,Total,"Launceston, Tamar and the North",2,21,950
Australia's Coral Coast,Total,Mackay,10,5,-50
Australia's Coral Coast,Total,Outback,0,8,100
Australia's Coral Coast,Total,Sunshine Coast,74,299,304.0540541
Australia's Coral Coast,Total,Townsville,39,57,46.15384615
Australia's Coral Coast,Total,Tropical North Queensland,195,149,-23.58974359
Australia's Coral Coast,Total,Whitsundays,6,6,0
Australia's Coral Coast,Tuan State Forest,All,0,2,100
Australia's Coral Coast,Tuan State Forest,Fraser Coast,0,2,100
Australia's Coral Coast,Tully Gorge National Park,All,6,0,-100
Australia's Coral Coast,Tully Gorge National Park,Tropical North Queensland,6,0,-100
Australia's Coral Coast,White Mountains National Park,All,0,2,100
Australia's Coral Coast,White Mountains National Park,Townsville,0,2,100
Australia's Coral Coast,Whitsunday Islands National Park,All,6,6,0
Australia's Coral Coast,Whitsunday Islands National Park,Whitsundays,6,6,0
Australia's Coral Coast,Wongi State Forest,All,6,6,0
Australia's Coral Coast,Wongi State Forest,Fraser Coast,6,6,0
Australia's Coral Coast,Wooroonooran National Park,All,0,2,100
Australia's Coral Coast,Wooroonooran National Park,Tropical North Queensland,0,2,100
Australia's Coral Coast,"Wooroonooran NP, Bartle Frere trail",All,0,2,100
Australia's Coral Coast,"Wooroonooran NP, Bartle Frere trail",Tropical North Queensland,0,2,100
Australia's Golden Outback,Abergowrie State Forest,All,8,0,-100
Australia's Golden Outback,Abergowrie State Forest,Townsville,8,0,-100
Australia's Golden Outback,Amamoor State Forest and Forest Reserve,All,50,8,-84
Australia's Golden Outback,Amamoor State Forest and Forest Reserve,Sunshine Coast,50,8,-84
Australia's Golden Outback,Baldy Mountain Forest Reserve,All,0,1,100
Australia's Golden Outback,Baldy Mountain Forest Reserve,Tropical North Queensland,0,1,100
Australia's Golden Outback,Beerburrum and Beerwah State Forests,All,1,12,1100
Australia's Golden Outback,Beerburrum and Beerwah State Forests,Sunshine Coast,1,12,1100
Australia's Golden Outback,Blackdown Tableland National Park,All,2,3,50
Australia's Golden Outback,Blackdown Tableland National Park,Central Queensland,2,3,50
Australia's Golden Outback,Bladensburg National Park,All,8,0,-100
Australia's Golden Outback,Bladensburg National Park,Outback,8,0,-100
Australia's Golden Outback,Boodjamulla (Lawn Hill) National Park,All,4,0,-100
Australia's Golden Outback,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,4,0,-100
Australia's Golden Outback,Bunya Mountains National Park,All,0,5,100
Australia's Golden Outback,Bunya Mountains National Park,Darling Downs,0,5,100
Australia's Golden Outback,Byfield Conservation Park,All,0,2,100
Australia's Golden Outback,Byfield Conservation Park,Central Queensland,0,2,100
Australia's Golden Outback,Byfield State Forest,All,8,14,75
Australia's Golden Outback,Byfield State Forest,Central Queensland,8,14,75
Australia's Golden Outback,Cape Hillsborough National Park,All,4,10,150
Australia's Golden Outback,Cape Hillsborough National Park,Mackay,4,10,150
Australia's Golden Outback,Cape Palmerston National Park,All,0,2,100
Australia's Golden Outback,Cape Palmerston National Park,Mackay,0,2,100
Australia's Golden Outback,Carnarvon National Park,All,2,0,-100
Australia's Golden Outback,Carnarvon National Park,Central Queensland,2,0,-100
Australia's Golden Outback,Conondale National Park,All,8,0,-100
Australia's Golden Outback,Conondale National Park,Sunshine Coast,8,0,-100
Australia's Golden Outback,Conway National Park,All,0,2,100
Australia's Golden Outback,Conway National Park,Whitsundays,0,2,100
Australia's Golden Outback,Cooloola Recreation Area,All,3,23,666.6666667
Australia's Golden Outback,Cooloola Recreation Area,Sunshine Coast,3,23,666.6666667
Australia's Golden Outback,Daintree National Park,All,20,0,-100
Australia's Golden Outback,Daintree National Park,Tropical North Queensland,20,0,-100
Australia's Golden Outback,Danbulla National Park,All,17,26,52.94117647
Australia's Golden Outback,Danbulla National Park,Tropical North Queensland,17,26,52.94117647
Australia's Golden Outback,Deepwater National Park,All,0,5,100
Australia's Golden Outback,Deepwater National Park,Central Queensland,0,5,100
Australia's Golden Outback,Eungella National Park,All,4,4,0
Australia's Golden Outback,Eungella National Park,Mackay,4,4,0
Australia's Golden Outback,Girramay National Park,All,22,16,-27.27272727
Australia's Golden Outback,Girramay National Park,Tropical North Queensland,22,16,-27.27272727
Australia's Golden Outback,Girraween National Park,All,0,10,100
Australia's Golden Outback,Girraween National Park,Darling Downs,0,10,100
Australia's Golden Outback,Girringun National Park,All,20,10,-50
Australia's Golden Outback,Girringun National Park,Tropical North Queensland,20,10,-50
Australia's Golden Outback,Gloucester Islands National Park,All,0,5,100
Australia's Golden Outback,Gloucester Islands National Park,Whitsundays,0,5,100
Australia's Golden Outback,"Hinchinbrook Island NP, Thorsborne Trail",All,6,0,-100
Australia's Golden Outback,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,6,0,-100
Australia's Golden Outback,Imbil State Forest,All,1,0,-100
Australia's Golden Outback,Imbil State Forest,"Launceston, Tamar and the North",1,0,-100
Australia's Golden Outback,Inskip Peninsula Recreation Area,All,41,11,-73.17073171
Australia's Golden Outback,Inskip Peninsula Recreation Area,Sunshine Coast,41,11,-73.17073171
Australia's Golden Outback,Isla Gorge National Park,All,0,2,100
Australia's Golden Outback,Isla Gorge National Park,Central Queensland,0,2,100
Australia's Golden Outback,Jardine River National Park,All,6,4,-33.33333333
Australia's Golden Outback,Jardine River National Park,Tropical North Queensland,6,4,-33.33333333
Australia's Golden Outback,K'gari (Fraser Island) Great Walk,All,5,0,-100
Australia's Golden Outback,K'gari (Fraser Island) Great Walk,Fraser Coast,5,0,-100
Australia's Golden Outback,K'gari (Fraser Island) Recreation Area,All,114,87,-23.68421053
Australia's Golden Outback,K'gari (Fraser Island) Recreation Area,Fraser Coast,114,87,-23.68421053
Australia's Golden Outback,Kutini-Payamu (Iron Range) National Park (CYPAL),All,16,18,12.5
Australia's Golden Outback,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,16,18,12.5
Australia's Golden Outback,Molle Islands National Park,All,2,0,-100
Australia's Golden Outback,Molle Islands National Park,Whitsundays,2,0,-100
Australia's Golden Outback,Moorrinya National Park,All,4,0,-100
Australia's Golden Outback,Moorrinya National Park,Outback,4,0,-100
Australia's Golden Outback,Nuga Nuga National Park,All,2,0,-100
Australia's Golden Outback,Nuga Nuga National Park,Central Queensland,2,0,-100
Australia's Golden Outback,Paluma Range National Park,All,23,45,95.65217391
Australia's Golden Outback,Paluma Range National Park,Townsville,23,45,95.65217391
Australia's Golden Outback,Porcupine Gorge National Park,All,4,4,0
Australia's Golden Outback,Porcupine Gorge National Park,Outback,4,4,0
Australia's Golden Outback,Rinyirru (Lakefield) National Park (CYPAL),All,55,3,-94.54545455
Australia's Golden Outback,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,55,3,-94.54545455
Australia's Golden Outback,Russell River National Park,All,0,1,100
Australia's Golden Outback,Russell River National Park,Tropical North Queensland,0,1,100
Australia's Golden Outback,Speewah Conservation Park,All,4,2,-50
Australia's Golden Outback,Speewah Conservation Park,Tropical North Queensland,4,2,-50
Australia's Golden Outback,Springbrook National Park,All,2,4,100
Australia's Golden Outback,Springbrook National Park,Gold Coast,2,4,100
Australia's Golden Outback,Sundown National Park,All,0,6,100
Australia's Golden Outback,Sundown National Park,Darling Downs,0,6,100
Australia's Golden Outback,Total,All,486,346,-28.80658436
Australia's Golden Outback,Total,Central Queensland,14,26,85.71428571
Australia's Golden Outback,Total,Darling Downs,0,21,100
Australia's Golden Outback,Total,Fraser Coast,119,87,-26.8907563
Australia's Golden Outback,Total,Gold Coast,2,4,100
Australia's Golden Outback,Total,"Launceston, Tamar and the North",1,0,-100
Australia's Golden Outback,Total,Mackay,8,16,100
Australia's Golden Outback,Total,Outback,16,4,-75
Australia's Golden Outback,Total,Sunshine Coast,103,54,-47.57281553
Australia's Golden Outback,Total,Townsville,35,45,28.57142857
Australia's Golden Outback,Total,Tropical North Queensland,183,81,-55.73770492
Australia's Golden Outback,Total,Whitsundays,5,8,60
Australia's Golden Outback,White Mountains National Park,All,4,0,-100
Australia's Golden Outback,White Mountains National Park,Townsville,4,0,-100
Australia's Golden Outback,Whitsunday Islands National Park,All,3,1,-66.66666667
Australia's Golden Outback,Whitsunday Islands National Park,Whitsundays,3,1,-66.66666667
Australia's Golden Outback,Wooroonooran National Park,All,13,0,-100
Australia's Golden Outback,Wooroonooran National Park,Tropical North Queensland,13,0,-100
Australia's North West,Auburn River National Park,All,1,0,-100
Australia's North West,Auburn River National Park,Bundaberg,1,0,-100
Australia's North West,Beerburrum and Beerwah State Forests,All,0,11,100
Australia's North West,Beerburrum and Beerwah State Forests,Sunshine Coast,0,11,100
Australia's North West,Blackdown Tableland National Park,All,5,3,-40
Australia's North West,Blackdown Tableland National Park,Central Queensland,5,3,-40
Australia's North West,Bladensburg National Park,All,4,4,0
Australia's North West,Bladensburg National Park,Outback,4,4,0
Australia's North West,Boodjamulla (Lawn Hill) National Park,All,16,0,-100
Australia's North West,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,16,0,-100
Australia's North West,Bribie Island Recreation Area,All,4,0,-100
Australia's North West,Bribie Island Recreation Area,Brisbane,4,0,-100
Australia's North West,Brooyar State Forest,All,0,2,100
Australia's North West,Brooyar State Forest,"Launceston, Tamar and the North",0,2,100
Australia's North West,Bunya Mountains National Park,All,6,0,-100
Australia's North West,Bunya Mountains National Park,Darling Downs,6,0,-100
Australia's North West,Burrum Coast National Park,All,1,6,500
Australia's North West,Burrum Coast National Park,Fraser Coast,1,6,500
Australia's North West,Byfield Conservation Park,All,2,0,-100
Australia's North West,Byfield Conservation Park,Central Queensland,2,0,-100
Australia's North West,Byfield State Forest,All,11,26,136.3636364
Australia's North West,Byfield State Forest,Central Queensland,11,26,136.3636364
Australia's North West,Cape Hillsborough National Park,All,1,10,900
Australia's North West,Cape Hillsborough National Park,Mackay,1,10,900
Australia's North West,Carnarvon National Park,All,5,0,-100
Australia's North West,Carnarvon National Park,Central Queensland,5,0,-100
Australia's North West,Conondale National Park,All,23,2,-91.30434783
Australia's North West,Conondale National Park,Sunshine Coast,23,2,-91.30434783
Australia's North West,Conway National Park,All,0,0,100
Australia's North West,Conway National Park,Whitsundays,0,0,100
Australia's North West,Cooloola Great Walk,All,0,4,100
Australia's North West,Cooloola Great Walk,Sunshine Coast,0,4,100
Australia's North West,Cooloola Recreation Area,All,20,38,90
Australia's North West,Cooloola Recreation Area,Sunshine Coast,20,38,90
Australia's North West,Crediton State Forest,All,5,0,-100
Australia's North West,Crediton State Forest,Mackay,5,0,-100
Australia's North West,Currawinya National Park,All,2,0,-100
Australia's North West,Currawinya National Park,Outback,2,0,-100
Australia's North West,Daintree National Park,All,36,0,-100
Australia's North West,Daintree National Park,Tropical North Queensland,36,0,-100
Australia's North West,Daintree National Park (CYPAL),All,0,9,100
Australia's North West,Daintree National Park (CYPAL),Tropical North Queensland,0,9,100
Australia's North West,Danbulla National Park,All,8,29,262.5
Australia's North West,Danbulla National Park,Tropical North Queensland,8,29,262.5
Australia's North West,Deepwater National Park,All,8,2,-75
Australia's North West,Deepwater National Park,Central Queensland,8,2,-75
Australia's North West,Diamantina National Park,All,10,4,-60
Australia's North West,Diamantina National Park,Outback,10,4,-60
Australia's North West,Dinden National Park,All,2,3,50
Australia's North West,Dinden National Park,Tropical North Queensland,2,3,50
Australia's North West,Eungella National Park,All,3,13,333.3333333
Australia's North West,Eungella National Park,Mackay,3,13,333.3333333
Australia's North West,Eurimbula National Park,All,3,6,100
Australia's North West,Eurimbula National Park,Central Queensland,3,6,100
Australia's North West,Girramay National Park,All,16,16,0
Australia's North West,Girramay National Park,Tropical North Queensland,16,16,0
Australia's North West,Girraween National Park,All,0,1,100
Australia's North West,Girraween National Park,Darling Downs,0,1,100
Australia's North West,Girringun National Park,All,4,14,250
Australia's North West,Girringun National Park,Tropical North Queensland,4,14,250
Australia's North West,Heathlands Resources Reserve,All,0,4,100
Australia's North West,Heathlands Resources Reserve,Tropical North Queensland,0,4,100
Australia's North West,Hell Hole Gorge National Park,All,1,0,-100
Australia's North West,Hell Hole Gorge National Park,Outback,1,0,-100
Australia's North West,"Hinchinbrook Island NP, Thorsborne Trail",All,15,0,-100
Australia's North West,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,15,0,-100
Australia's North West,Idalia National Park,All,6,0,-100
Australia's North West,Idalia National Park,Outback,6,0,-100
Australia's North West,Imbil State Forest,All,0,11,100
Australia's North West,Imbil State Forest,"Launceston, Tamar and the North",0,11,100
Australia's North West,Inskip Peninsula Recreation Area,All,41,15,-63.41463415
Australia's North West,Inskip Peninsula Recreation Area,Sunshine Coast,41,15,-63.41463415
Australia's North West,Isla Gorge National Park,All,0,3,100
Australia's North West,Isla Gorge National Park,Central Queensland,0,3,100
Australia's North West,Jardine River National Park,All,5,48,860
Australia's North West,Jardine River National Park,Tropical North Queensland,5,48,860
